sender,recipient,tokenAIn,exactOutput,amountIn,amountOut,activeTick,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x0000690000a5fe503AC89500Eb11519c2Dc00084,False,True,1292829665587422420,1312383940958211709,12,Swap,180,93,0x110ab74932adfec63c9694c2357f3c0646648fb46983eb5ef75daf778db83194,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x455d642d0ea9afb04cf58c5c5c214eabab52e5b8248ef69b6098eaea88e4cdfa,18161454
0x3AA228a80F50763045BDfc45012dA124Bd0a6809,0x3AA228a80F50763045BDfc45012dA124Bd0a6809,True,False,1000000000000000000,984968864087126713,15,Swap,59,8,0xb6a2c09bd3c3a22a9235375b14a80b569766afb140d4c0ad5f1488d2a4ff4392,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x1af2ad7f051bff5254649729fa6ee7e4e1200da8ee3d446f586564228f3b767a,18161457
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x0fc59C9C998537c940a9Dfc7DacDe533a9c496Fe,True,False,500000000000000000,491900041405911997,16,Swap,233,124,0x5e04e2280c8639935ce1a662c4fa02b90e658ae188e845ab60a9b2c24f670318,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x1af2ad7f051bff5254649729fa6ee7e4e1200da8ee3d446f586564228f3b767a,18161457
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x0000690000a5fe503AC89500Eb11519c2Dc00084,False,True,1460728729999190482,1483052308303997104,13,Swap,44,10,0x35916da30dfd634b7a6757930b695528d4dbd7b3321ed5edb0168d2d939198e3,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x374cd865fdb58c77cb9e3635036203a1d3de082c8278805dd5878af4a82ca139,18161458
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x5cD53e829c4d8c9389e266794bFa71e108b246b7,True,False,100000000000000006,98607729019124023,14,Swap,128,44,0xeae6b9107ca5d974fb7b0190abe265a33e03e7753df468ee126073f1f0b15f44,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9435ed684271b7e509f7792eb03c7f2d0cc37dcdce2f537e8b962a0d8836b0c8,18161498
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x5cD53e829c4d8c9389e266794bFa71e108b246b7,True,False,54245911316925526,53470736905959946,14,Swap,204,43,0x13504b64a61d72f93f8043870084d1d0285b22f749261fcdb24a622850d833de,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x2aa79e77739424bda319f5cec57c690dce3fb90602f933b2d53a56b17395e923,18161503
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,39873756505768091,40436353067073627,14,Swap,493,93,0x501d4415257cbe3736022a49eb41e37abc9cd659820ecda1d5e9b5aa2b0c53a1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x99864982fe3e3a0f5ee53f9d28dda8816c67a87d65881fa758adc4332ea5ac9c,18162156
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,False,True,228048431725205313,231000000000000000,11,Swap,79,39,0x395f7e96bff70bf0eadbf7a6a9d15e377f53ce50f7ce6eb88fe0a79697d9710f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x231fcb257dffd1e590ef3546005d12792b5a4d9f3cbca779400fc5c9a8f73e5f,18162439
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x30eA22C879628514f1494d4BBFEF79D21A6B49A2,True,False,31711468885030864179,31264513393726365941,14,Swap,21,5,0x295309e1a3208fc5a48ab4e3521859010e6017f6719e1d0bb0a871ff028b3b7a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x1fbb5f81a94f916b311d31bcdd0f9d0c363e435539dcb5cdd329cd9af154cedc,18164791
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,False,False,4405041637422349312,4466269405295838698,14,Swap,178,38,0x378fc700510fc955246de4bba2d2efa0a1a1b5ccef7d5149ff1e29c8273c4620,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x34d70648b13f9c55ad1f9915e00c9f7ac273a28f927151830dae53923b99f2f7,18164800
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,24880341946981856225,25226108357558396931,14,Swap,34,5,0x4e9a38c2482c881c7671664416ace984ac638c5728946b881a99a15f01aea5aa,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xcb7285b0b1a0391e7ef3e6c86f6ad669794a83675fd017d729b9c1ca4a9e7e74,18164802
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,1800000000000000000,1825011134946641022,14,Swap,56,5,0x0109737668f580f271f18b3ba7f456b6e637fe0d75aa2ba23b9c6b11a1ff6e0e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9d69268fee0dcb93a0ea104b322dd546cf72f068143a791c1b7f0c271e1be848,18164823
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,97672508524389187,98987140410665822,12,Swap,294,106,0x25f25acfde0ef7b5ed33510dc4cff5d1cb8e6e00951459e94c5e7183392324d1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa0b947c5e1e900dc860259ae5b2d6eb8b1152754e2a38cc304e1b7487e67ce8b,18164977
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x30eA22C879628514f1494d4BBFEF79D21A6B49A2,True,False,47405215301890432083,46783438712886620889,13,Swap,3,0,0x05d50b803b96ec6e7db1c5889014275a9134e79044d6efd0c7cc897e4318044f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x22c80b6267a1d69e66bc65ed99e19424275342fe1367781608e472f618cc819f,18164988
0x53FacEe52e897740B140F5304E9Cd9DC6238d735,0x53FacEe52e897740B140F5304E9Cd9DC6238d735,True,False,19034874783022649344,18785113557193784809,13,Swap,9,1,0x21f8e491871b9ec3db6d7423e07c68cc4bfb26077e3330eae52d5926289f8ec2,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x6cce11c8ca90f099d835137e9716efc3e76153a5fef937fbd3312f4824129247,18164989
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,False,False,9049064295670793407,9165717481921883276,13,Swap,180,68,0x92792c4ebfd25833856f0fe71adda324e23f27eb97a6f72e3cace30b6ef3f596,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x697429e4e943a6bcf414d37c2cb323090d7b10a7c772825883fa813d580726f4,18164995
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,39825484019678720394,40338728867004596942,13,Swap,319,136,0x51629f3d6360441da57f33efe3fd5e6ca022dc5f831a66cf440feb8259b5db70,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xb9137c5d2b12c0564cd4e925932f1aadb35cd24f1a83cfe6bec71033c539e17c,18165004
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,587828675628583871,595402361346427208,13,Swap,129,23,0x9a8b965f024ccbe6f060cc730db3f6f0e164c8d81c40682c1aff6136054d6b3e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x28b8a8bbab09f39975679d10c48cf69157164748c4b8bdc79bf035847777af38,18165101
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,2400000000000000000,2368523303021996884,13,Swap,520,219,0x230d3ffe92ac8d02a2cba07f7291b86450adc1e9b684c51eb01f1b1b03bd47c0,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x94748cfd5a469436ae057a532e9450b8e4be787a8c7efa5f9a27117d8dfbbffa,18165246
0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,0xA88800CD213dA5Ae406ce248380802BD53b47647,False,True,2362662917369100660,2393104204662108479,13,Swap,29,8,0x0cc312d72f76bbc33164831d3ce76e5a5a14e077a4c7a9aa2d42a2b4d75a8fe6,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x62dbdfb7c4cd843cb134bd8c79cf0ce5b44d705333d1e570bab54db3e4b1912c,18165298
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,151575610575984025,153528528156331730,13,Swap,375,95,0x2668cd62dbaa0baef292162425721490935444eea524d92da26d759e86b3b3c9,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x660ceb01557b529d5200d25eedabeb40864357ff962bd65172a91424aaee4cf3,18166100
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,14823625934676738449,15014597758230939793,13,Swap,62,20,0x34ad30a4595deff96eb4973941bfd58ef8f6384671a1ab4be30aebca35269ece,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xeffa82a6668b1af313b3a9959b7f5dd333355384eb4f8767c450d0ce8227d771,18166327
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,1239554797503698216,1255420534346658683,11,Swap,75,8,0xc881ab2fc8db07020795f6912f1e793a4d475832e2fbf23d54c91404252705b5,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xb2fd7d37277f97762187744b6d5c5cc45bb5c9848096703f94fae9030f48c2f6,18166461
0xa06CF5995bF01eCE7789976C7aCcC24701a7Cd02,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,False,False,38480112368683638,38894831797100082,10,Swap,123,80,0xa2328a5573270980722831645d624f94c46657f6d459dd3015c35b65fc8872cb,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x2624bdca987a19679d304284032f070eff783c1a43ec087ef065ff996e4a45e0,18168507
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,True,False,38297508477467080738,37870970725433456466,11,Swap,17,0,0xa300551ac19e9174cc318dd835468c22927146d5837a50b8a39412cb3f1d8d09,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x45812c382e86074e5d2d673e91f286e766136aa9f002cfcb84b2b70d884aac99,18168988
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,400000000000000022,404345589195049872,11,Swap,311,138,0x7740524ae3f06e1af1e5e30372b3e263eb97433f06adc4e0bb8ba5840d3c6301,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9ce4d63061fd7678139e4009647b80002b267b9f71562590fcda48543cec2604,18168998
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,19851973982118293964,20067612994774783119,11,Swap,116,35,0xd10e532d6ddadd6b0ac12460c5bf63f626e53265725ff2df8554f263577692c3,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5aaff0f7de297995c7a79f623550985c261c0e7c4f9378a9dfec61de9900f51c,18169005
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,1000000000000000000,988860193329198741,11,Swap,594,235,0xceb22e5087c1367fcc792fb36b62119be4d0dd8e53e613de4532856cd7ceafa8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x728335e5c4f0056769798d477c85910b9948cb5220b30ad9f1b969fa1a3517ab,18169093
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,2000000000000000000,2021721498973168503,11,Swap,32,14,0x4ef35d2f703f5e5f82a512ed717fd35af3a853f4b8d03d2fd903c08cc78a764a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xef45c2ef6a05e7b0d77f9ad159b0239815a52c3d0679618d26528613340d3c35,18169117
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,98450000000000000,99519223466174285,11,Swap,183,91,0x751a653cfced069ae7e10301828e53ab6967283c8fc85e370470308ba1e631af,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xef45c2ef6a05e7b0d77f9ad159b0239815a52c3d0679618d26528613340d3c35,18169117
0xa06CF5995bF01eCE7789976C7aCcC24701a7Cd02,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,False,False,821762326687396008,830687073478829984,11,Swap,17,1,0xc4c7635e682141661355eac6c1d1a8fb2fdae4b3c57fabd73ae63fb53ce0ca1c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x23f573238c4089ea096808ef851f32cd94a7a0180647cfc7e496d135bec4865a,18169121
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x7774aedC316151280Ae0a71E13e9317F9A6aEd59,True,False,525000000000000022,519151788041309374,11,Swap,200,65,0x7ba31c4cda694857f8f296cbab8dce831031ae864a95ac35ed7536329768849c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x044a9fb967e24054e7d194e4505429aed98870366f9ddea17d7ba31f0a027a1e,18169129
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,500000000000000000,505430236307349135,11,Swap,29,17,0x72417d82fcc0d28462a003a40c1a2d01780dfb54eb4d551ba5fa0d4d40723653,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x8c3ccefba35ad14d81cb1c856b49d01179d787e287eac7a6c891ed8746a1ba06,18169145
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,939999999999999947,950208730620772558,11,Swap,65,40,0x660b638402a86de11ec56cfc0519394e4109babb3f6b9d94416b7014c8fec35c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x8c3ccefba35ad14d81cb1c856b49d01179d787e287eac7a6c891ed8746a1ba06,18169145
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,90000621886353815,90978052513053277,11,Swap,202,119,0x7eb88297aa78f6d4e1989e5aa6ffba6e5f9843d3f8780c40f1b04eaf3b685535,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x8c3ccefba35ad14d81cb1c856b49d01179d787e287eac7a6c891ed8746a1ba06,18169145
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x713C89621B8A97B1C401793Efc4796377bD55E49,True,False,2870000000000000107,2838029704467281687,11,Swap,80,35,0x3fcba61ee5ff700604671331abd218a3d33ac75840b5ac28446f7313d50e7060,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x490dc0eac1bc4b624450a1d385245ca9ce6e1f65046d2fa7849d5c1c5c48953f,18169179
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x7f8DA5FBD700a134842109c54ABA576D5c3712b8,True,False,750000000000000000,741645172398633384,11,Swap,167,127,0x6993f735337a822c5529f9f35db6e8cbe41850aecf86a16db751d7ea40f5cc39,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xd267f04a91ac936fa8e77d50e260bd31cd332c38d9fcde324a2bcec25c87e449,18169210
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,1012000000000000000,1000726406547769808,11,Swap,100,35,0x8c5dcc57f92c5b2407ed4ec11539a620fafccb1d3d81070c07131e47a46c9df1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x32fe0ed1f7e9dbfcb439cfd80f3f72e410adb0dd4e73e988b15c273512ad4498,18169286
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x30eA22C879628514f1494d4BBFEF79D21A6B49A2,True,False,50325525390624999985,49764686699925784355,11,Swap,14,1,0x38da28e9dafc155ecb122746abd09c83dd0b894ccd2ea74054fbb980fc279e76,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xfd03b5c60e90ef534a77175c5666d2c885aa8b16fbe84650c2f044189d744bd6,18169328
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,False,False,3542713993734887424,3581221009042692847,11,Swap,142,73,0xe9ac42d1cdf226e58c6e5ca28de332f8716be9bdfdac2c9a4405434d8078420e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xf5260a6c593f7c8f7b14d63d87cb9d80bb19bce69aa44bd1a1aae2ba7c179461,18169339
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x8590e0Db9D49f976c1590aE079354486d7292a0c,True,False,1050000000000000044,1038294674466657789,11,Swap,332,150,0x6c0c43274491497948f4de9e5fe6ac57b8e4e73d5d6cb9be4f0152d6dd1a7b21,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa2f27d3f8af8b1e88b62240076ff28b69cb0aa17676f49d4908389edf51b622a,18169358
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,False,True,1978495620582473819,2000000000000000000,11,Swap,191,93,0x1d3d1c5ee2a30adfc28000b3038bbdb0faccf66a1f2cbc76905484dea12dbe4e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x46ecd8111ccff19c24321cf5cb7037a7eb106e0c7cd7a0dcb8d1dc80ab587a62,18169363
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,18000000000000000000,17799314025973248936,11,Swap,291,123,0x10bd6156ac0c7d40c0efca441529e8d7cccda1dcb326a56dccb0f3196d7f0d8d,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xbf994770f9709ad25b9e20bb090d1cfcea42065028361c820d3da094e674106f,18169384
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,11000000000000000,10877341618610753,11,Swap,171,81,0xd7e22eb47af810c657b7b5dabbd98b5c70c1e9860ef72cf002ecc10357dfb321,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9347e5b6d6f19f19fc366421a1fe355a47b9545d99e0d110f67e835c3bae09f9,18169498
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,1233900359547528145,1247315226601131117,11,Swap,176,78,0x967ed2a9ed4e62386a8418a2d5ccbae227c19c430ec8cd0ed8066a35a4043c5e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5cbea6294f3a2f6e9d5b6c9fd26501c28d564691281a01f87a660f8fdcc9a9f9,18169565
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x0000690000a5fe503AC89500Eb11519c2Dc00084,True,False,17396108830054012338,17202105867706980888,11,Swap,7,0,0x01326f9e433ea66ba9c0ab3b45a1f36a80afd801d22eb7a8ce4adcb1b51bf7d9,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x0c62a15991ebc99144c0002146d7bc1f78e0cd04e5b2d5048f835fbfd3cf7857,18169581
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x8680D4d5501164b53F93Ab259F5d22EcC809b5FC,False,False,97145948640621610,98202407446691233,11,Swap,183,75,0xf9579fefdce20e82edb5bdf5c6de84c7d82539a5da44c42267341061ff57903c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x74a35d8f49bfa2eed6c9e60d1a699ab470829c370aa9582d0eac0c1dc2adb704,18169603
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x58B61d71A801BEffe49Ed1A8E01A908be965Ca1B,True,False,500000000000000000,494423166740101176,11,Swap,77,42,0xb32dc7bb63c8bcabba618ccf1bc37384da824bb6a5131e719638b09db0a8669b,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xd8a8c257433fca4150157ca0c05061793d4be8f147d0f939b6a035b44512342d,18169607
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,100000000000000006,101087503994179119,11,Swap,228,93,0x14b09e2ec8c06fe4ee212badc3331136f889c34f8c2417ebce0a415cf0224af8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x84981d8cca99fdbd30af1d5ff70b8936fe096f25b4c0b694c34a34543ab6030e,18169629
0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,0xA88800CD213dA5Ae406ce248380802BD53b47647,True,True,4361700042948066214,4313049238215791494,11,Swap,101,67,0xf9eae4ebf91fb62e8f41bc7d46bcad9837dc5a388e88267556887bf6a8a27cf5,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x95e07a9269e64b2bf34ad3ce511b3930e4e585cbf61e47790f49897b4ecb7d1a,18169638
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,104150768644075104,105283495282157671,11,Swap,181,108,0x360b18536058066d7d78a705b0ea1823f269858646cf2e4664fc29769f10deac,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x31ddf7390d3024cf483ffdca5c48773f3bf1ce32d32be0c4bb9c4ce39c48e2f5,18169666
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,200000000000000000,197769102002979153,11,Swap,102,28,0x70dda5e043a9d65cc4be28022f0bac54a8592fd777e98269afa770e6e17052af,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x7947c52cc9ce511f393b704c7dc2caaef30b0fd4c2cfaa34b922acc1576793ea,18169671
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,119999999999999996,121305102223389552,11,Swap,250,90,0x1c881e4fb6879e13e59e59ed766f760d4572d753875ae4d6b862947aefaac624,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x99a85800fd531fb9e9eab3dbbaaac69c6dffaa356f8ec90ca2ba856050522e7a,18169702
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x0000690000a5fe503AC89500Eb11519c2Dc00084,False,True,8690920253112162088,8785434150750778103,11,Swap,27,6,0xf2ed37bc60928071e2cf92fbe67f379f08228b20fe9e1637e0d57f72f9c99f5c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xea3a680c03eeb9e483d46f3e2396c5f6e5f825a9e31fd5fb6f12e4c573c773a1,18169722
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,12609295583101107669,12468651116738388162,11,Swap,214,94,0xf406489b1835cca3b1b93bb78fc72aaf49a54755eeb2d31f88ae25fe4b0ba533,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x416aafd717ca5c8e816f0ae169066bd045a6a217193c2c0f2b0fb6cc41469e0a,18169734
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,True,False,501481727157296095228,495864506693029862097,11,Swap,109,13,0xbf78cac124789a170f0afa7c59ac0ad64ab1d2f105eebdc9320bed36aef44a31,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x37714c157de09d17648950a7bf908259d809df949d64bdccea98ce035f71269a,18169772
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xE7d2aC0d53175a43869a366d76A52e81e1a4068c,True,False,20000000000000000,19775053577903207,11,Swap,233,104,0x89c66f20655287c5da36a0a55f019f2264a1c9e1d2c057e2241f9855486a907a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xb531da3193e50811d9754ec234d105d435fa317a616b601f788897d6b63bde64,18169824
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x3208684f96458c540Eb08F6F01b9e9afb2b7d4f0,False,False,300000000000000000,303291217815986046,11,Swap,296,109,0x84321ca0339919bd3dbf679e27d542525fd575c6dda5db0531b065a2e291ea69,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xadf3e3f827ab5d3c7c98323fc529cf9ad74227efbf9652fe0777f157228bfe57,18169890
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,101698943118032035876,102813650054210762091,11,Swap,278,100,0xcebfb86b26a1750b29a2a50c960bfb6d199b76e30f80e0cba3df46c5fd5e3015,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x7560ef4503c2c640ddeaeb42bb9a7e94576116c73289ff305c75fd996bbf8fd7,18170052
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,63076239168502727,63766986910177211,11,Swap,245,103,0xaebb357281ca2220477cd44d7cf8d6f363b9944d87f894f2d4a49ebfa594e04f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x12e145533a68c3c97588a8c8db9286f563faa213951a3619e8dc6a19b0fae05d,18170076
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,14786000000000000000,14619962393906326975,11,Swap,212,100,0x1e2426b6aab09415f7a0b7bd5c51903fb4c6b523b9f1c69fd4b568b28f3dc858,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9d48a7913431e8157a445d78e5dd9ded21c9fa1d30250dce42133273b88523c8,18170108
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0x701cBF1D4D6033b0AD5BE367B705DaD09e0f5845,True,False,50085712046713048,49523210906960177,11,Swap,425,201,0x7517b4d6736cf39a2fa098924d33abec315d6b4de877e813dc8b204d047733fe,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x6d415308350f7702de0c2a8a363f4ab972cba8c5803f07170efb54245b60faa1,18170293
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,9598763047104801,9703906308057909,11,Swap,269,77,0x123badb2b9a12691d1e5cf07cafad98af663ec91468953db9ae9333efae524ff,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xadca2708db43bce04bcb276ce0d6d2c06cc4349628b35daf431212af0c327eeb,18170331
0x0000690000a5fe503AC89500Eb11519c2Dc00084,0x0000690000a5fe503AC89500Eb11519c2Dc00084,True,False,16870453014081790115,16680957874874138195,11,Swap,18,1,0x86064bb4bd7d799bbb7cf91a5d6d84b606d6dd7eb39b33b93751a55b2aeac256,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x36b8995be59cba6c713cb5b87eb6e36c8b9e40dc8d66704e0c19633c49fde86b,18170362
